23/07/2025 09:25:24,0,0,0,0
23/07/2025 09:25:31,0,0,0,0
23/07/2025 09:25:36,0,0,0,0
23/07/2025 09:28:23,52.83396,-2.7676952,119.6,0
23/07/2025 09:31:23,52.834,-2.7676318,118.9,0
23/07/2025 09:34:23,52.833992,-2.76769,118.8,0
23/07/2025 09:40:23,52.83395,-2.7677116,114.2,0
23/07/2025 09:37:23,52.833927,-2.7677033,115.6,0
23/07/2025 09:43:23,52.83396,-2.7677183,113.5,0
23/07/2025 09:46:23,52.83402,-2.767675,111.6,0
23/07/2025 09:49:23,52.833927,-2.7676868,111,0
23/07/2025 09:52:23,52.833927,-2.7676733,110.6,0
23/07/2025 09:55:23,52.83392,-2.7676916,108.9,0
23/07/2025 09:58:23,52.83391,-2.7677016,108.4,0
23/07/2025 10:01:23,52.83392,-2.7676952,107.6,0
23/07/2025 10:04:23,52.83395,-2.7677135,107.3,0
23/07/2025 10:10:23,52.83392,-2.7676952,105.4,0
23/07/2025 10:07:23,52.833977,-2.7677066,106.6,0
23/07/2025 10:13:23,52.833897,-2.7676916,103.6,0
23/07/2025 10:16:23,52.83391,-2.7676632,102.5,0
23/07/2025 10:19:24,52.833904,-2.7675934,101.7,0
23/07/2025 10:22:23,52.83392,-2.7676501,99.7,0
23/07/2025 10:25:23,52.833897,-2.7676802,98.6,0
23/07/2025 10:28:23,52.833904,-2.7676685,98.1,0
23/07/2025 10:31:23,52.833904,-2.7676966,97.9,0
23/07/2025 10:34:23,52.83391,-2.7676666,97.8,0
23/07/2025 10:37:23,52.833935,-2.767645,98.2,0
23/07/2025 10:40:23,52.83392,-2.7676365,98.2,0
23/07/2025 10:43:24,52.83391,-2.7675948,98.1,0
23/07/2025 12:20:50,0,0,0,0
23/07/2025 12:20:56,52.83397,-2.7676384,79.3,0
23/07/2025 12:21:01,52.83397,-2.7676384,79.3,0
23/07/2025 12:23:49,52.833897,-2.7675884,83.4,0
23/07/2025 12:26:49,52.83391,-2.7677433,86.3,0
23/07/2025 12:29:49,52.833942,-2.7676084,86.6,0
23/07/2025 12:32:49,52.833885,-2.7675617,87.2,0
23/07/2025 12:35:49,52.83405,-2.7682266,73.2,0
23/07/2025 12:38:49,52.83405,-2.7682285,73.4,0
23/07/2025 12:41:49,52.83404,-2.76825,75.5,0
23/07/2025 12:44:49,52.834034,-2.7682567,75.7,0
23/07/2025 12:47:49,52.834034,-2.7682567,75.8,0
23/07/2025 12:50:49,52.834034,-2.7682583,75.9,0
23/07/2025 12:53:49,52.834034,-2.7682583,76.1,0
23/07/2025 12:56:49,52.834034,-2.7682583,76.2,0
23/07/2025 12:59:49,52.834034,-2.7682583,76.4,0
23/07/2025 13:02:49,52.834034,-2.7682567,76.6,0
23/07/2025 13:05:49,52.834034,-2.7682567,76.8,0
23/07/2025 13:08:49,52.83404,-2.76826,77.2,0
23/07/2025 13:11:49,52.83404,-2.7682617,77.6,0
23/07/2025 13:14:49,52.83404,-2.7682633,77.9,0
23/07/2025 13:17:49,52.83404,-2.7682667,78.1,0
23/07/2025 13:20:49,52.83404,-2.7682633,78.2,0
23/07/2025 13:23:49,52.83405,-2.7682667,78.4,0
23/07/2025 13:26:49,52.83405,-2.7682633,78.5,0
23/07/2025 13:29:49,52.83405,-2.76826,78.6,0
23/07/2025 13:32:49,52.83405,-2.7682583,78.6,0
23/07/2025 13:35:49,52.83405,-2.7682567,78.6,0
23/07/2025 13:38:49,52.83405,-2.7682533,78.6,0
23/07/2025 13:41:49,52.83405,-2.7682533,78.6,0
23/07/2025 13:44:49,52.83405,-2.7682552,78.6,0
23/07/2025 13:47:49,52.834057,-2.7682552,78.5,0
23/07/2025 13:50:49,52.834057,-2.7682552,78.5,0
23/07/2025 13:53:49,52.834057,-2.7682583,78.7,0
23/07/2025 13:56:49,52.834057,-2.76826,78.8,0
23/07/2025 13:59:49,52.834057,-2.7682633,79,0
23/07/2025 14:02:49,52.834057,-2.7682633,79,0
23/07/2025 14:05:49,52.834057,-2.7682567,79.7,0
23/07/2025 14:08:49,52.834084,-2.7691433,81.6,0
23/07/2025 14:11:49,52.83409,-2.76907,81.8,0
23/07/2025 14:14:49,52.83409,-2.7690883,82.3,0
23/07/2025 14:17:49,52.83037,-2.7700534,96.1,0
23/07/2025 14:20:49,52.843937,-2.7672768,238.9,0
23/07/2025 14:23:49,52.80929,-2.7560117,379.3,0
23/07/2025 14:26:49,52.8476,-2.7618885,153.4,0
23/07/2025 14:29:49,52.81014,-2.7430882,349.9,0
23/07/2025 14:32:49,52.840088,-2.7677717,173.2,0
23/07/2025 14:35:49,52.808586,-2.7547367,365.3,0
23/07/2025 14:38:50,52.843563,-2.7677166,233.7,0
23/07/2025 14:44:49,52.85322,-2.770485,201.8,0
23/07/2025 14:50:49,52.836548,-2.7698867,131.9,0
23/07/2025 14:53:49,52.807583,-2.7440784,367.6,0
23/07/2025 14:56:49,52.84139,-2.7696218,201.4,0
23/07/2025 15:02:49,52.8479,-2.7552066,310,0
23/07/2025 15:05:56,52.820156,-2.7696834,199,0
23/07/2025 15:08:49,52.835873,-2.7685685,80.5,0
23/07/2025 15:11:49,52.835278,-2.7657332,76.4,0
23/07/2025 15:14:49,52.83527,-2.7657268,76.6,0
23/07/2025 15:17:49,52.835255,-2.7657268,77,0
23/07/2025 15:20:49,52.835155,-2.7655168,82,0
23/07/2025 15:23:49,52.83537,-2.765075,89.7,0
23/07/2025 15:26:49,52.83544,-2.7654483,90.4,0
23/07/2025 15:29:49,52.835426,-2.765495,91.8,0
23/07/2025 15:32:49,52.835392,-2.76526,92.2,0
23/07/2025 15:35:49,52.83537,-2.7651584,92.5,0
23/07/2025 15:38:49,52.835228,-2.7654233,95.6,0
23/07/2025 15:41:49,52.83514,-2.7654514,96.8,0
23/07/2025 15:44:49,52.834995,-2.7654917,97.5,0
23/07/2025 15:47:49,52.835117,-2.7655284,96.2,0
23/07/2025 15:50:49,52.83519,-2.7655218,96.7,0
23/07/2025 15:53:49,52.835205,-2.7654033,89.6,0
23/07/2025 15:56:49,52.835205,-2.76544,89.7,0
23/07/2025 15:59:49,52.835392,-2.76532,89.2,0
23/07/2025 16:02:49,52.834995,-2.7660701,86,0
23/07/2025 16:05:49,52.83387,-2.767615,81.4,0
24/07/2025 07:59:48,0,0,0,0
24/07/2025 07:59:53,52.835434,-2.7655833,98,0
24/07/2025 07:59:59,52.835434,-2.7655833,98,0
24/07/2025 08:02:47,52.835426,-2.7655702,98.1,0
24/07/2025 08:05:47,52.835407,-2.7655683,98.3,0
24/07/2025 08:08:47,52.8354,-2.7655833,98.5,0
24/07/2025 08:11:47,52.8354,-2.7655933,98.4,0
24/07/2025 08:14:47,52.8354,-2.765605,98.3,0
24/07/2025 08:17:47,52.834366,-2.767555,93.1,0
24/07/2025 08:20:47,52.83387,-2.76959,87,0
24/07/2025 08:29:47,52.83977,-2.88899,459.5,0
24/07/2025 08:41:47,52.96307,-2.8500583,435.4,0
24/07/2025 08:50:48,52.86993,-2.7627218,456.1,0
24/07/2025 08:53:47,52.8386,-2.7575397,364.8,0
24/07/2025 08:56:47,52.830948,-2.770175,94.3,0
24/07/2025 08:59:47,52.8343,-2.7672882,97.3,0
24/07/2025 09:02:47,52.8343,-2.767305,96.8,0
24/07/2025 09:05:47,52.834286,-2.76732,96.9,0
24/07/2025 09:08:47,52.83428,-2.7673252,96.8,0
24/07/2025 09:11:47,52.83428,-2.7673283,96.8,0
24/07/2025 09:14:47,52.83427,-2.76733,96.8,0
24/07/2025 09:17:47,52.83427,-2.76733,96.8,0
24/07/2025 09:20:47,52.83427,-2.7673333,96.9,0
24/07/2025 09:23:47,52.83427,-2.767335,96.9,0
24/07/2025 09:26:50,52.83427,-2.767335,96.9,0
24/07/2025 09:29:47,52.83427,-2.7673316,96.8,0
24/07/2025 09:32:47,52.83427,-2.7673283,96.9,0
24/07/2025 09:35:47,52.8343,-2.7679348,94.8,0
24/07/2025 09:38:47,52.83384,-2.768435,93.2,0
24/07/2025 09:41:47,52.833847,-2.7684383,93.1,0
24/07/2025 09:44:47,52.83384,-2.7684383,93,0
24/07/2025 09:47:47,52.833828,-2.76844,93,0
24/07/2025 09:50:47,52.833828,-2.7684433,93,0
24/07/2025 09:53:47,52.83382,-2.7684367,92.9,0
24/07/2025 09:56:47,52.83382,-2.76842,92.8,0
24/07/2025 09:59:47,52.83382,-2.7684166,92.9,0
24/07/2025 10:02:47,52.833828,-2.768415,92.9,0
24/07/2025 10:05:47,52.83382,-2.7684066,92.9,0
24/07/2025 10:08:47,52.83382,-2.76841,92.9,0
24/07/2025 10:11:47,52.83382,-2.76841,92.9,0
24/07/2025 10:14:47,52.83382,-2.7684033,92.7,0
24/07/2025 10:17:47,52.83382,-2.7683983,92.7,0
24/07/2025 10:20:47,52.83382,-2.7683935,92.7,0
24/07/2025 10:23:47,52.83382,-2.7683935,92.6,0
24/07/2025 10:26:47,52.83382,-2.76839,92.6,0
24/07/2025 10:29:47,52.83382,-2.7683866,92.6,0
24/07/2025 10:32:48,52.83382,-2.7683833,92.6,0
24/07/2025 10:35:47,52.833828,-2.7683818,92.6,0
24/07/2025 10:38:47,52.833828,-2.76838,92.6,0
24/07/2025 10:41:47,52.833828,-2.7683833,92.5,0
24/07/2025 10:44:47,52.833828,-2.768385,92.6,0
24/07/2025 10:47:47,52.833828,-2.7683818,92.9,0
24/07/2025 10:50:47,52.83384,-2.7683833,93.1,0
24/07/2025 10:53:47,52.83384,-2.7683866,93.3,0
24/07/2025 10:56:47,52.833828,-2.768395,93.6,0
24/07/2025 10:59:48,52.833828,-2.768395,93.8,0
24/07/2025 11:02:47,52.833828,-2.7683883,94,0
24/07/2025 11:05:48,52.83382,-2.7683818,94.1,0
24/07/2025 11:08:47,52.83382,-2.7683785,94.3,0
24/07/2025 11:11:47,52.83382,-2.7683766,94.3,0
24/07/2025 11:14:47,52.83382,-2.7683702,94.3,0
24/07/2025 11:17:47,52.83382,-2.7683682,94.2,0
24/07/2025 11:20:47,52.83382,-2.7683702,94.2,0
24/07/2025 11:23:47,52.833813,-2.7683702,94.3,0
24/07/2025 11:26:47,52.833813,-2.7683702,94.3,0
24/07/2025 11:29:47,52.833813,-2.768375,94.2,0
24/07/2025 11:32:47,52.833813,-2.768375,93.9,0
24/07/2025 11:35:47,52.833805,-2.768375,93.6,0
24/07/2025 11:38:47,52.833813,-2.76839,93.3,0
24/07/2025 11:41:47,52.833828,-2.7684116,92.9,0
24/07/2025 11:44:47,52.83384,-2.7684033,92.5,0
24/07/2025 11:47:47,52.833828,-2.7684016,92.5,0
24/07/2025 11:50:47,52.83384,-2.768405,92.6,0
24/07/2025 11:53:47,52.833828,-2.7684033,92.5,0
24/07/2025 11:56:47,52.833828,-2.7684002,92.4,0
24/07/2025 11:59:47,52.833828,-2.7683969,92.4,0
24/07/2025 12:02:47,52.83382,-2.768395,92.3,0
24/07/2025 12:05:48,52.83382,-2.7684016,92.1,0
24/07/2025 12:08:47,52.83382,-2.7684066,91.9,0
24/07/2025 12:11:47,52.833828,-2.768415,91.9,0
24/07/2025 12:14:47,52.83382,-2.7684166,92.1,0
24/07/2025 12:17:47,52.83382,-2.768415,92.1,0
24/07/2025 12:20:47,52.83382,-2.76842,92,0
24/07/2025 12:23:47,52.833813,-2.76843,91.9,0
24/07/2025 12:26:47,52.833813,-2.7684333,91.9,0
24/07/2025 12:29:47,52.833813,-2.7684367,92,0
24/07/2025 12:32:47,52.833805,-2.768435,92.1,0
24/07/2025 12:35:47,52.833797,-2.7684367,92.3,0
24/07/2025 12:38:47,52.833797,-2.7684367,92.6,0
24/07/2025 12:41:47,52.833797,-2.7684333,92.7,0
24/07/2025 12:44:47,52.833797,-2.768427,92.8,0
24/07/2025 12:47:47,52.833805,-2.76842,92.8,0
24/07/2025 12:50:47,52.833805,-2.7683983,92.7,0
24/07/2025 12:53:47,52.833813,-2.7683916,92.5,0
24/07/2025 12:56:47,52.833813,-2.76839,92.2,0
24/07/2025 12:59:47,52.83382,-2.7683866,92.1,0
24/07/2025 13:02:47,52.83382,-2.7683833,91.9,0
24/07/2025 13:05:47,52.83382,-2.768385,91.9,0
24/07/2025 13:08:47,52.83382,-2.7683833,91.9,0
24/07/2025 13:11:47,52.83382,-2.76839,91.8,0
24/07/2025 13:14:47,52.83382,-2.7683983,91.8,0
24/07/2025 13:17:47,52.833828,-2.7684116,91.7,0
24/07/2025 13:20:47,52.83382,-2.7684183,91.7,0
24/07/2025 13:23:47,52.833813,-2.768415,91.7,0
24/07/2025 13:26:47,52.833813,-2.7684133,91.8,0
24/07/2025 13:29:47,52.833813,-2.7684085,91.7,0
24/07/2025 13:32:47,52.833813,-2.76841,91.6,0
24/07/2025 13:35:47,52.833813,-2.768405,91.6,0
24/07/2025 13:38:47,52.833813,-2.768395,91.7,0
24/07/2025 13:41:47,52.833813,-2.768395,91.6,0
24/07/2025 13:44:48,52.833813,-2.7683969,91.2,0
24/07/2025 13:47:47,52.833813,-2.7683866,90.8,0
24/07/2025 13:50:47,52.833813,-2.76838,90.5,0
24/07/2025 13:53:47,52.833813,-2.7683735,90.2,0
24/07/2025 13:56:47,52.833813,-2.7683668,90,0
24/07/2025 13:59:47,52.833813,-2.7683668,90,0
24/07/2025 14:02:47,52.83382,-2.7683682,90,0
24/07/2025 14:05:47,52.83382,-2.7683716,90.1,0
24/07/2025 14:08:47,52.83382,-2.768375,90.1,0
24/07/2025 14:11:47,52.83382,-2.7683883,90.1,0
24/07/2025 14:14:47,52.83382,-2.7683983,90,0
24/07/2025 14:17:47,52.83422,-2.7691317,88.7,0
24/07/2025 14:20:47,52.8341,-2.7691433,89.8,0
24/07/2025 14:23:48,52.83341,-2.7702649,85.5,0
24/07/2025 14:26:47,52.841423,-2.7697184,174.6,0
24/07/2025 14:29:47,52.81149,-2.7585669,338.7,0
24/07/2025 14:32:47,52.847908,-2.7595983,292.9,0
24/07/2025 14:35:47,52.829697,-2.7700617,91.7,0
24/07/2025 14:38:47,52.821632,-2.7437885,405.5,0
24/07/2025 14:44:47,52.828037,-2.7700367,161.6,0
24/07/2025 14:47:47,52.82617,-2.7408783,373.3,0
24/07/2025 14:50:47,52.832413,-2.7701702,104.1,0
24/07/2025 14:53:47,52.81275,-2.7490883,333.6,0
24/07/2025 14:56:47,52.845085,-2.7669702,224.8,0
24/07/2025 14:59:47,52.81752,-2.7699168,258.2,0
24/07/2025 15:05:47,52.822834,-2.7698133,229.1,0
24/07/2025 15:08:47,52.835896,-2.7426915,418,0
24/07/2025 15:11:47,52.828564,-2.7700398,126.6,0
24/07/2025 15:14:47,52.83626,-2.76616,97.4,0
24/07/2025 15:17:47,52.835377,-2.7656884,93.9,0
24/07/2025 15:20:47,52.83537,-2.76569,94,0
24/07/2025 15:23:47,52.835182,-2.7652917,93.8,0
24/07/2025 15:26:47,52.83519,-2.765205,95.1,0
24/07/2025 15:29:47,52.835197,-2.7652385,96.1,0
24/07/2025 15:38:47,52.835205,-2.765295,95.4,0
24/07/2025 15:41:47,52.83544,-2.7650783,92.7,0
24/07/2025 15:44:47,52.835155,-2.7652667,90.4,0
24/07/2025 15:47:47,52.835068,-2.7653117,90.3,0
24/07/2025 15:50:47,52.835293,-2.7651,96.5,0
24/07/2025 15:53:47,52.83509,-2.765205,93.9,0
24/07/2025 15:56:47,52.835125,-2.7652001,94.5,0
24/07/2025 15:59:47,52.835278,-2.7651882,93.4,0
24/07/2025 16:02:47,52.835117,-2.7652683,99.1,0
24/07/2025 16:05:47,52.835163,-2.7651565,97.9,0
24/07/2025 16:08:47,52.83392,-2.7668934,71,0
24/07/2025 16:11:47,52.833942,-2.76763,76,0
